Time,BP Count,Batteries Taken,Customers Served (1 BP)
13:38:15,1,1,191
13:40:00,1,1,192
13:41:45,1,1,193
13:43:30,1,1,194
13:45:15,1,1,195
13:47:00,1,1,196
13:48:45,1,1,197
13:50:30,1,1,198
13:52:15,1,1,199
13:54:00,1,1,200
13:55:45,1,1,201
13:57:30,1,1,202
13:59:15,1,1,203
14:01:00,1,1,204
14:02:45,1,1,205
14:04:30,1,1,206
14:06:15,1,1,207
14:08:00,1,1,208
14:09:45,1,1,209
14:11:30,1,1,210
14:13:15,1,1,211
14:15:00,1,1,212
14:16:45,1,1,213
14:18:30,1,1,214
14:20:15,1,1,215
14:22:00,1,1,216
14:23:45,1,1,217
14:25:30,1,1,218
14:27:15,1,1,219
14:29:00,1,1,220
14:46:45,1,1,221
14:48:30,1,1,222
14:50:15,1,1,223
14:52:00,1,1,224
14:53:45,1,1,225
14:55:30,1,1,226
14:57:15,1,1,227
14:59:00,1,1,228
15:00:45,1,1,229
15:02:30,1,1,230
15:04:15,1,1,231
15:06:00,1,1,232
15:07:45,1,1,233
15:09:30,1,1,234
15:11:15,1,1,235
15:13:00,1,1,236
15:14:45,1,1,237
15:16:30,1,1,238
15:18:15,1,1,239
15:20:00,1,1,240
15:21:45,1,1,241
15:23:30,1,1,242
15:25:15,1,1,243
15:27:00,1,1,244
15:28:45,1,1,245
15:30:30,1,1,246
15:32:15,1,1,247
15:34:00,1,1,248
15:35:45,1,1,249
15:37:30,1,1,250
15:39:15,1,1,251
15:41:00,1,1,252
15:42:45,1,1,253
15:44:30,1,1,254
15:46:15,1,1,255
15:48:00,1,1,256
15:49:45,1,1,257
15:51:30,1,1,258
15:53:15,1,1,259
15:55:00,1,1,260
15:56:45,1,1,261
15:58:30,1,1,262
16:00:15,1,1,263
16:02:00,1,1,264
16:19:45,1,1,265
16:21:30,1,1,266
16:23:15,1,1,267
16:25:00,1,1,268
16:26:45,1,1,269
16:28:30,1,1,270
16:30:15,1,1,271
16:32:00,1,1,272
16:33:45,1,1,273
16:35:30,1,1,274
16:37:15,1,1,275
16:39:00,1,1,276
16:40:45,1,1,277
16:42:30,1,1,278
16:44:15,1,1,279
16:46:00,1,1,280
16:47:45,1,1,281
16:49:30,1,1,282
16:51:15,1,1,283
16:53:00,1,1,284
16:54:45,1,1,285
16:56:30,1,1,286
16:58:15,1,1,287
17:00:00,1,1,288
17:01:45,1,1,289
17:03:30,1,1,290
17:05:15,1,1,291
17:07:00,1,1,292
17:08:45,1,1,293
17:10:30,1,1,294
17:12:15,1,1,295
17:14:00,1,1,296
17:15:45,1,1,297
17:17:30,1,1,298
17:19:15,1,1,299
17:21:00,1,1,300
17:22:45,1,1,301
17:24:30,1,1,302
17:26:15,1,1,303
17:28:00,1,1,304
17:29:45,1,1,305
17:31:30,1,1,306
17:33:15,1,1,307
17:35:00,1,1,308
17:52:45,1,1,309
17:54:30,1,1,310
17:56:15,1,1,311
17:58:00,1,1,312
17:59:45,1,1,313
18:01:30,1,1,314
18:03:15,1,1,315
18:05:00,1,1,316
18:06:45,1,1,317
18:08:30,1,1,318
18:10:15,1,1,319
18:12:00,1,1,320
18:13:45,1,1,321
18:15:30,1,1,322
18:17:15,1,1,323
18:19:00,1,1,324
18:20:45,1,1,325
18:22:30,1,1,326
18:24:15,1,1,327
18:26:00,1,1,328
18:27:45,1,1,329
18:29:30,1,1,330
18:31:15,1,1,331
18:33:00,1,1,332
18:34:45,1,1,333
18:36:30,1,1,334
18:38:15,1,1,335
18:40:00,1,1,336
18:41:45,1,1,337
18:43:30,1,1,338
18:45:15,1,1,339
18:47:00,1,1,340
18:48:45,1,1,341
18:50:30,1,1,342
18:52:15,1,1,343
18:54:00,1,1,344
18:55:45,1,1,345
18:57:30,1,1,346
18:59:15,1,1,347
19:01:00,1,1,348
19:02:45,1,1,349
19:04:30,1,1,350
19:06:15,1,1,351
19:08:00,1,1,352
19:25:45,1,1,353
19:27:30,1,1,354
19:29:15,1,1,355
19:31:00,1,1,356
19:32:45,1,1,357
19:34:30,1,1,358
19:36:15,1,1,359
19:38:00,1,1,360
19:39:45,1,1,361
19:41:30,1,1,362
19:43:15,1,1,363
19:45:00,1,1,364
19:46:45,1,1,365
19:48:30,1,1,366
19:50:15,1,1,367
19:52:00,1,1,368
19:53:45,1,1,369
19:55:30,1,1,370
19:57:15,1,1,371
19:59:00,1,1,372
20:00:45,1,1,373
20:02:30,1,1,374
20:04:15,1,1,375
20:06:00,1,1,376
20:07:45,1,1,377
20:09:30,1,1,378
20:11:15,1,1,379
20:13:00,1,1,380
20:14:45,1,1,381
20:16:30,1,1,382
20:18:15,1,1,383
20:20:00,1,1,384
20:21:45,1,1,385
20:23:30,1,1,386
20:25:15,1,1,387
20:27:00,1,1,388
20:28:45,1,1,389
20:30:30,1,1,390
20:32:15,1,1,391
20:34:00,1,1,392
20:35:45,1,1,393
20:37:30,1,1,394
20:39:15,1,1,395
20:41:00,1,1,396
20:58:45,1,1,397
21:00:30,1,1,398
21:02:15,1,1,399
21:04:00,1,1,400
21:05:45,1,1,401
21:07:30,1,1,402
21:09:15,1,1,403
21:11:00,1,1,404
21:12:45,1,1,405
21:14:30,1,1,406
21:16:15,1,1,407
21:18:00,1,1,408
21:19:45,1,1,409
21:21:30,1,1,410
21:23:15,1,1,411
21:25:00,1,1,412
21:26:45,1,1,413
21:28:30,1,1,414
21:30:15,1,1,415
21:32:00,1,1,416
21:33:45,1,1,417
21:35:30,1,1,418
21:37:15,1,1,419
21:39:00,1,1,420
21:40:45,1,1,421
21:42:30,1,1,422
21:44:15,1,1,423
21:46:00,1,1,424
21:47:45,1,1,425
21:49:30,1,1,426
21:51:15,1,1,427
21:53:00,1,1,428
21:54:45,1,1,429
21:56:30,1,1,430
21:58:15,1,1,431
22:00:00,1,1,432
22:01:45,1,1,433
22:03:30,1,1,434
22:05:15,1,1,435
22:07:00,1,1,436
22:08:45,1,1,437
22:10:30,1,1,438
22:12:15,1,1,439
22:14:00,1,1,440
22:31:45,1,1,441
22:33:30,1,1,442
22:35:15,1,1,443
22:37:00,1,1,444
22:38:45,1,1,445
22:40:30,1,1,446
22:42:15,1,1,447
22:44:00,1,1,448
22:45:45,1,1,449
22:47:30,1,1,450
22:49:15,1,1,451
22:51:00,1,1,452
22:52:45,1,1,453
22:54:30,1,1,454
22:56:15,1,1,455
22:58:00,1,1,456
22:59:45,1,1,457
