Time,BP Count,Batteries Taken,Customers Served (1 BP)
7:00:00,14,-,0
7:01:45,13,1,1
7:03:30,12,1,2
7:05:15,11,1,3
7:07:00,10,1,4
7:08:45,9,1,5
7:10:30,8,1,6
7:12:15,7,1,7
7:14:00,6,1,8
7:15:45,5,1,9
7:17:30,4,1,10
7:19:15,3,1,11
7:21:00,2,1,12
7:22:45,1,1,13
7:24:30,0,1,14
8:34:45,1,1,15
8:36:30,1,1,16
8:38:15,1,1,17
8:40:00,1,1,18
8:41:45,1,1,19
8:43:30,1,1,20
8:45:15,1,1,21
8:47:00,1,1,22
8:48:45,1,1,23
8:50:30,1,1,24
8:52:15,1,1,25
8:54:00,1,1,26
8:55:45,1,1,27
8:57:30,1,1,28
10:07:45,1,1,29
10:09:30,1,1,30
10:11:15,1,1,31
10:13:00,1,1,32
10:14:45,1,1,33
10:16:30,1,1,34
10:18:15,1,1,35
10:20:00,1,1,36
10:21:45,1,1,37
10:23:30,1,1,38
10:25:15,1,1,39
10:27:00,1,1,40
10:28:45,1,1,41
10:30:30,1,1,42
11:40:45,1,1,43
11:42:30,1,1,44
11:44:15,1,1,45
11:46:00,1,1,46
11:47:45,1,1,47
11:49:30,1,1,48
11:51:15,1,1,49
11:53:00,1,1,50
11:54:45,1,1,51
11:56:30,1,1,52
11:58:15,1,1,53
12:00:00,1,1,54
12:01:45,1,1,55
12:03:30,1,1,56
13:13:45,1,1,57
13:15:30,1,1,58
13:17:15,1,1,59
13:19:00,1,1,60
13:20:45,1,1,61
13:22:30,1,1,62
13:24:15,1,1,63
13:26:00,1,1,64
13:27:45,1,1,65
13:29:30,1,1,66
13:31:15,1,1,67
13:33:00,1,1,68
13:34:45,1,1,69
13:36:30,1,1,70
14:46:45,1,1,71
14:48:30,1,1,72
14:50:15,1,1,73
14:52:00,1,1,74
14:53:45,1,1,75
14:55:30,1,1,76
14:57:15,1,1,77
14:59:00,1,1,78
15:00:45,1,1,79
15:02:30,1,1,80
15:04:15,1,1,81
15:06:00,1,1,82
15:07:45,1,1,83
15:09:30,1,1,84
16:19:45,1,1,85
16:21:30,1,1,86
16:23:15,1,1,87
16:25:00,1,1,88
16:26:45,1,1,89
16:28:30,1,1,90
16:30:15,1,1,91
16:32:00,1,1,92
16:33:45,1,1,93
16:35:30,1,1,94
16:37:15,1,1,95
16:39:00,1,1,96
16:40:45,1,1,97
16:42:30,1,1,98
17:52:45,1,1,99
17:54:30,1,1,100
17:56:15,1,1,101
17:58:00,1,1,102
17:59:45,1,1,103
18:01:30,1,1,104
18:03:15,1,1,105
18:05:00,1,1,106
18:06:45,1,1,107
18:08:30,1,1,108
18:10:15,1,1,109
18:12:00,1,1,110
18:13:45,1,1,111
18:15:30,1,1,112
19:25:45,1,1,113
19:27:30,1,1,114
19:29:15,1,1,115
19:31:00,1,1,116
19:32:45,1,1,117
19:34:30,1,1,118
19:36:15,1,1,119
19:38:00,1,1,120
19:39:45,1,1,121
19:41:30,1,1,122
19:43:15,1,1,123
19:45:00,1,1,124
19:46:45,1,1,125
19:48:30,1,1,126
20:58:45,1,1,127
21:00:30,1,1,128
21:02:15,1,1,129
21:04:00,1,1,130
21:05:45,1,1,131
21:07:30,1,1,132
21:09:15,1,1,133
21:11:00,1,1,134
21:12:45,1,1,135
21:14:30,1,1,136
21:16:15,1,1,137
21:18:00,1,1,138
21:19:45,1,1,139
21:21:30,1,1,140
22:31:45,1,1,141
22:33:30,1,1,142
22:35:15,1,1,143
22:37:00,1,1,144
22:38:45,1,1,145
22:40:30,1,1,146
22:42:15,1,1,147
22:44:00,1,1,148
22:45:45,1,1,149
22:47:30,1,1,150
22:49:15,1,1,151
22:51:00,1,1,152
22:52:45,1,1,153
22:54:30,1,1,154
